Date,Time,Temperature,Percent DO,mg/L DO
2023/10/03,23:19:36,11.4,96.01,10.56
2023/10/03,23:31:33,11.5,95.39,10.46
2023/10/03,23:43:29,11.53,95.33,10.45
2023/10/03,23:55:26,11.54,94.85,10.4
2023/10/04,00:07:22,11.63,95.18,10.41
2023/10/04,00:19:19,11.51,95.42,10.47
2023/10/04,00:31:15,11.65,95.61,10.45
2023/10/04,00:43:11,11.56,95.38,10.45
2023/10/04,00:55:07,11.44,94.82,10.42
2023/10/04,01:07:04,11.39,94.9,10.44
2023/10/04,01:19:01,11.36,95.48,10.51
2023/10/04,01:30:57,11.26,95.21,10.5
2023/10/04,01:42:54,11.25,95.64,10.55
2023/10/04,01:54:50,11.24,95.66,10.56
2023/10/04,02:06:47,11.37,95.45,10.5
2023/10/04,02:18:44,11.27,95.04,10.48
2023/10/04,02:30:40,11.28,94.71,10.44
2023/10/04,02:42:37,11.25,94.85,10.47
2023/10/04,02:54:33,11.2,95.12,10.51
2023/10/04,03:06:31,11.26,94.79,10.46
2023/10/04,03:18:27,11.23,93.95,10.37
2023/10/04,03:30:24,11.19,94.29,10.42
2023/10/04,03:42:22,11.12,95.25,10.54
2023/10/04,03:54:19,11.13,95.06,10.52
2023/10/04,04:06:16,11.13,95.09,10.52
2023/10/04,04:18:12,11.2,94.65,10.46
2023/10/04,04:30:08,11.26,95.05,10.49
2023/10/04,04:42:05,11.26,95.21,10.5
2023/10/04,04:54:01,11.13,95.4,10.56
2023/10/04,05:05:58,11.25,95.5,10.54
2023/10/04,05:17:55,11.25,95.13,10.5
2023/10/04,05:29:51,11.36,95.32,10.49
2023/10/04,05:41:47,11.16,94.49,10.45
2023/10/04,05:53:44,11.13,95.26,10.54
2023/10/04,06:05:40,11.16,94.88,10.49
2023/10/04,06:17:36,11.13,94.95,10.51
2023/10/04,06:29:33,11.12,94.39,10.45
2023/10/04,06:41:29,10.99,94.38,10.48
2023/10/04,06:53:26,10.96,94.34,10.48
2023/10/04,07:05:22,11.13,94.36,10.44
2023/10/04,07:17:19,11.09,92.91,10.29
2023/10/04,07:29:15,11.09,93.7,10.38
2023/10/04,07:41:12,10.99,93.9,10.43
2023/10/04,07:53:09,10.97,94.55,10.5
2023/10/04,08:05:06,10.99,94.5,10.49
2023/10/04,08:17:04,10.86,94.13,10.48
2023/10/04,08:29:00,10.95,94.76,10.53
2023/10/04,08:40:57,10.98,93.93,10.43
2023/10/04,08:52:53,11.02,93.77,10.4
2023/10/04,09:05:01,10.95,94.55,10.51
2023/10/04,09:16:58,10.92,94.48,10.51
2023/10/04,09:28:54,10.99,94.49,10.49
2023/10/04,09:40:50,10.91,95.49,10.62
2023/10/04,09:52:47,10.89,94.71,10.54
2023/10/04,10:04:44,10.85,94.85,10.56
2023/10/04,10:16:40,10.96,95.63,10.62
2023/10/04,10:28:36,10.93,95.93,10.66
2023/10/04,10:40:32,10.96,95.84,10.65
2023/10/04,10:52:29,10.97,96.65,10.73
2023/10/04,11:04:25,11.06,96.48,10.69
2023/10/04,11:16:22,11.1,95.71,10.6
2023/10/04,11:28:18,11.13,96.94,10.73
2023/10/04,11:40:15,11.13,96.82,10.71
2023/10/04,11:52:11,11.24,96.8,10.68
2023/10/04,12:16:14,11.29,97.49,10.75
2023/10/04,12:28:12,11.29,98.83,10.89
2023/10/04,12:40:09,11.34,98.75,10.87
2023/10/04,12:52:06,11.44,97.7,10.73
2023/10/04,13:04:02,11.5,98.29,10.78
2023/10/04,13:15:58,11.52,97.96,10.74
2023/10/04,13:27:55,11.53,98.73,10.82
2023/10/04,13:39:52,11.57,98.49,10.79
2023/10/04,13:51:48,11.57,98.96,10.84
2023/10/04,14:03:44,11.59,98.65,10.8
2023/10/04,14:15:41,11.63,98.37,10.76
2023/10/04,14:27:37,11.68,98.54,10.76
2023/10/04,14:39:33,11.71,98.56,10.76
2023/10/04,14:51:29,11.79,98.5,10.73
2023/10/04,15:03:26,11.73,99.05,10.81
2023/10/04,15:15:22,11.71,99.07,10.82
2023/10/04,15:27:19,11.7,99.31,10.85
2023/10/04,15:39:15,11.77,99.19,10.81
2023/10/04,15:51:11,11.83,98.46,10.72
2023/10/04,16:03:08,11.86,98.18,10.68
2023/10/04,16:15:04,11.93,98.68,10.72
2023/10/04,16:27:01,11.93,97.73,10.62
2023/10/04,16:38:58,11.93,97.77,10.62
2023/10/04,16:50:54,11.92,97.87,10.63
2023/10/04,17:02:51,11.93,97.99,10.64
2023/10/04,17:14:47,12.03,97.65,10.58
2023/10/04,17:26:44,12.01,96.74,10.49
2023/10/04,17:38:40,12.01,97.38,10.56
2023/10/04,17:50:36,11.96,97.52,10.58
2023/10/04,18:02:33,11.97,97.11,10.54
2023/10/04,18:14:30,11.96,97.3,10.56
2023/10/04,18:26:26,11.93,97.11,10.55
2023/10/04,18:38:23,11.93,97.59,10.6
2023/10/04,19:02:24,11.93,96.21,10.45
2023/10/04,19:14:20,11.94,95.87,10.41
2023/10/04,19:26:17,11.96,95.16,10.33
2023/10/04,19:38:13,11.93,96.17,10.44
2023/10/04,19:50:10,12.03,95.97,10.4
2023/10/04,20:02:06,11.94,95.32,10.35
2023/10/04,20:14:03,12.06,95.25,10.31
2023/10/04,20:26:00,12.06,94.62,10.24
2023/10/04,20:37:56,11.96,94.81,10.29
2023/10/04,20:49:54,11.96,94.78,10.29
2023/10/04,21:01:50,11.92,94.57,10.27
2023/10/04,21:13:46,11.92,94.8,10.3
2023/10/04,21:25:43,12.0,94.19,10.21
2023/10/04,21:37:39,11.84,94.29,10.26
2023/10/04,21:49:36,11.85,94.66,10.3
2023/10/04,22:01:33,11.84,94.41,10.28
2023/10/04,22:13:29,11.79,94.14,10.26
2023/10/04,22:25:25,11.77,93.63,10.21
2023/10/04,22:37:22,11.79,93.71,10.21
2023/10/04,22:49:18,11.75,92.89,10.13
2023/10/04,23:01:15,11.71,91.9,10.03
2023/10/04,23:13:11,11.76,91.93,10.03
2023/10/04,23:25:08,11.8,91.75,9.99
2023/10/04,23:37:04,11.68,90.9,9.93
2023/10/04,23:49:01,11.69,91.61,10.0
2023/10/05,00:00:57,11.78,92.47,10.08
2023/10/05,00:12:54,11.79,91.87,10.01
2023/10/05,00:24:51,11.7,90.93,9.93
2023/10/05,00:36:47,11.7,92.07,10.05
2023/10/05,00:48:45,11.66,93.82,10.25
2023/10/05,01:00:42,11.68,92.92,10.15
2023/10/05,01:12:39,11.66,92.69,10.13
2023/10/05,01:24:36,11.67,92.84,10.14
2023/10/05,01:36:33,11.65,91.91,10.05
2023/10/05,01:48:29,11.59,93.16,10.2
2023/10/05,02:00:26,11.53,93.88,10.29
2023/10/05,02:12:23,11.52,94.18,10.33
2023/10/05,02:24:19,11.55,94.72,10.38
2023/10/05,02:36:16,11.53,93.43,10.24
2023/10/05,02:48:12,11.5,95.07,10.43
2023/10/05,03:00:08,11.5,94.33,10.35
2023/10/05,03:12:05,11.49,94.86,10.41
2023/10/05,03:24:02,11.5,94.69,10.39
2023/10/05,03:35:58,11.49,95.23,10.45
2023/10/05,03:47:54,11.44,94.78,10.41
2023/10/05,03:59:51,11.41,94.86,10.43
2023/10/05,04:11:48,11.42,94.87,10.43
2023/10/05,04:23:44,11.43,93.91,10.32
2023/10/05,04:35:40,11.47,95.77,10.51
2023/10/05,04:47:37,11.53,94.42,10.35
2023/10/05,04:59:33,11.43,94.01,10.33
2023/10/05,05:11:31,11.5,95.47,10.47
2023/10/05,05:23:27,11.51,93.83,10.29
2023/10/05,05:35:24,11.48,94.07,10.33
2023/10/05,05:47:20,11.46,95.12,10.44
2023/10/05,05:59:17,11.47,94.94,10.42
2023/10/05,06:11:14,11.46,94.98,10.43
2023/10/05,06:23:10,11.45,94.89,10.42
2023/10/05,06:35:07,11.41,94.3,10.37
2023/10/05,06:47:03,11.43,95.73,10.52
2023/10/05,06:59:00,11.45,95.09,10.44
2023/10/05,07:10:56,11.4,96.17,10.58
2023/10/05,07:22:56,11.4,94.69,10.41
2023/10/05,07:34:52,11.39,95.08,10.46
2023/10/05,07:46:48,11.4,94.64,10.41
2023/10/05,07:58:44,11.46,94.42,10.37
2023/10/05,08:10:41,11.43,93.72,10.3
2023/10/05,08:22:37,11.43,93.94,10.32
2023/10/05,08:34:33,11.46,94.76,10.4
2023/10/05,08:46:29,11.52,94.94,10.41
2023/10/05,08:58:26,11.43,94.29,10.36
2023/10/05,09:10:22,11.59,94.75,10.37
2023/10/05,09:22:19,11.5,96.16,10.55
2023/10/05,09:34:15,11.5,95.77,10.51
2023/10/05,09:46:15,11.53,95.49,10.47
2023/10/05,09:58:11,11.53,95.94,10.52
2023/10/05,10:10:07,11.58,95.6,10.47
2023/10/05,10:22:04,11.65,94.63,10.34
2023/10/05,10:34:00,11.63,94.79,10.37
2023/10/05,10:45:56,11.6,94.68,10.36
2023/10/05,10:57:53,11.64,95.59,10.45
2023/10/05,11:09:49,11.6,94.63,10.36
2023/10/05,11:21:45,11.66,94.75,10.36
2023/10/05,11:33:42,11.64,95.47,10.44
2023/10/05,11:45:38,11.6,95.62,10.47
2023/10/05,11:57:34,11.67,96.01,10.49
2023/10/05,12:09:31,11.66,97.04,10.61
2023/10/05,12:21:27,11.66,97.34,10.64
2023/10/05,12:33:24,11.71,96.61,10.55
2023/10/05,12:45:20,11.68,96.2,10.51
2023/10/05,12:57:17,11.7,97.79,10.68
2023/10/05,13:09:13,11.71,97.14,10.6
2023/10/05,13:21:09,11.79,96.91,10.56
2023/10/05,13:45:13,11.86,95.86,10.43
2023/10/05,13:57:10,11.85,95.53,10.39
2023/10/05,14:09:06,11.89,97.23,10.57
2023/10/05,14:21:03,11.9,96.94,10.54
2023/10/05,14:32:59,11.96,95.13,10.32
2023/10/05,14:44:56,12.04,93.55,10.14
2023/10/05,14:56:52,12.06,91.23,9.88
2023/10/05,15:08:49,12.03,92.21,9.99
2023/10/05,15:20:45,12.1,91.63,9.91
2023/10/05,15:32:41,12.16,90.24,9.75
2023/10/05,15:56:47,12.16,95.15,10.28
2023/10/05,16:08:44,12.12,96.04,10.39
2023/10/05,16:20:41,12.19,96.63,10.43
2023/10/05,16:32:38,12.19,95.68,10.33
2023/10/05,16:44:34,12.21,92.54,9.99
2023/10/05,16:56:32,12.19,91.25,9.85
2023/10/05,17:08:28,12.28,93.76,10.1
2023/10/05,17:20:25,12.3,95.55,10.29
2023/10/05,17:32:23,12.23,96.54,10.41
2023/10/05,17:44:19,12.2,96.04,10.37
2023/10/05,17:56:16,12.2,96.01,10.36
2023/10/05,18:08:13,12.2,96.78,10.45
2023/10/05,18:20:10,12.23,96.15,10.37
2023/10/05,18:32:06,12.19,95.61,10.32
2023/10/05,18:44:03,12.2,94.94,10.25
2023/10/05,18:55:59,12.29,93.36,10.06
2023/10/05,19:07:55,12.3,93.66,10.09
2023/10/05,19:19:51,12.26,90.96,9.8
2023/10/05,19:31:48,12.25,92.2,9.94
2023/10/05,19:43:45,12.35,93.17,10.02
2023/10/05,19:55:41,12.32,92.71,9.98
2023/10/05,20:07:38,12.3,92.47,9.96
2023/10/05,20:19:34,12.34,91.22,9.81
2023/10/05,20:31:31,12.33,91.04,9.8
2023/10/05,20:43:27,12.24,91.85,9.9
2023/10/05,20:55:24,12.3,93.02,10.02
2023/10/05,21:07:20,12.2,93.0,10.04
2023/10/05,21:19:18,12.23,93.8,10.12
2023/10/05,21:31:14,12.2,93.94,10.14
2023/10/05,21:43:11,12.2,94.96,10.25
2023/10/05,21:55:08,12.17,95.06,10.27
2023/10/05,22:07:04,12.2,94.51,10.2
2023/10/05,22:19:01,12.26,94.66,10.2
2023/10/05,22:30:57,12.34,94.63,10.18
2023/10/05,22:42:54,12.31,93.95,10.12
2023/10/05,22:54:50,12.32,94.18,10.14
2023/10/05,23:06:46,12.33,94.41,10.16
2023/10/05,23:18:43,12.33,93.89,10.1
2023/10/05,23:30:44,12.36,93.66,10.07
2023/10/05,23:42:40,12.31,93.86,10.1
2023/10/05,23:54:37,12.32,93.45,10.06
2023/10/06,00:06:33,12.23,93.71,10.11
2023/10/06,00:18:30,12.21,94.26,10.17
2023/10/06,00:30:27,12.19,94.86,10.24
2023/10/06,00:42:23,12.18,94.81,10.24
2023/10/06,00:54:20,12.19,95.2,10.28
2023/10/06,01:06:17,12.46,95.03,10.2
2023/10/06,01:18:13,12.48,94.35,10.12
2023/10/06,01:30:10,12.44,93.89,10.08
2023/10/06,01:42:06,12.32,94.19,10.14
2023/10/06,01:54:03,12.27,94.29,10.16
2023/10/06,02:05:59,12.46,93.8,10.06
2023/10/06,02:17:56,12.32,93.91,10.11
2023/10/06,02:29:53,12.46,93.84,10.07
2023/10/06,02:41:49,12.44,94.06,10.1
2023/10/06,02:53:46,12.31,95.25,10.26
2023/10/06,03:05:43,12.29,96.0,10.34
2023/10/06,03:17:39,12.31,95.21,10.25
2023/10/06,03:29:36,12.31,94.74,10.2
2023/10/06,03:41:32,12.33,94.86,10.21
2023/10/06,03:53:29,12.31,94.67,10.19
2023/10/06,04:05:25,12.32,94.83,10.21
2023/10/06,04:17:22,12.36,94.3,10.14
2023/10/06,04:29:19,12.39,95.13,10.22
2023/10/06,04:41:15,12.34,95.69,10.3
2023/10/06,05:05:17,12.36,95.45,10.26
2023/10/06,05:17:14,12.36,95.64,10.28
2023/10/06,05:29:10,12.45,94.87,10.18
2023/10/06,05:41:07,12.65,94.72,10.12
2023/10/06,05:53:03,12.63,93.7,10.01
2023/10/06,06:04:59,12.58,93.95,10.05
2023/10/06,06:16:56,12.46,95.12,10.21
2023/10/06,06:28:52,12.49,94.57,10.14
2023/10/06,06:40:49,12.58,94.05,10.06
2023/10/06,06:52:45,12.62,94.09,10.06
2023/10/06,07:04:42,12.59,94.17,10.07
2023/10/06,07:16:38,12.68,93.17,9.95
2023/10/06,07:28:34,12.69,94.15,10.05
2023/10/06,07:40:32,12.69,93.51,9.98
2023/10/06,07:52:29,12.66,93.82,10.02
2023/10/06,08:04:25,12.69,93.54,9.98
2023/10/06,08:16:22,12.69,93.9,10.02
2023/10/06,08:28:20,12.69,93.79,10.01
2023/10/06,08:40:16,12.69,93.57,9.99
2023/10/06,08:52:13,12.7,93.53,9.98
2023/10/06,09:04:09,12.7,93.85,10.01
2023/10/06,09:16:06,12.7,92.7,9.89
2023/10/06,09:28:02,12.7,93.56,9.98
2023/10/06,09:39:58,12.7,93.38,9.96
2023/10/06,09:51:55,12.7,94.18,10.05
2023/10/06,10:03:53,12.7,94.26,10.06
2023/10/06,10:15:49,12.7,94.86,10.12
2023/10/06,10:27:45,12.71,94.27,10.06
2023/10/06,10:39:42,12.71,94.34,10.06
2023/10/06,10:51:38,12.72,94.38,10.07
2023/10/06,11:03:35,12.72,94.28,10.05
2023/10/06,11:15:31,12.73,94.37,10.06
2023/10/06,11:27:28,12.73,94.14,10.04
2023/10/06,11:39:28,12.72,94.43,10.07
2023/10/06,11:51:25,12.75,95.53,10.18
2023/10/06,12:03:21,12.84,94.88,10.09
2023/10/06,12:15:17,12.76,94.36,10.05
2023/10/06,12:27:15,12.85,94.74,10.07
2023/10/06,12:39:11,12.97,94.71,10.04
2023/10/06,12:51:08,12.98,94.59,10.03
2023/10/06,13:03:04,13.06,95.53,10.11
2023/10/06,13:15:01,13.05,94.93,10.05
2023/10/06,13:26:57,13.24,95.01,10.01
2023/10/06,13:38:53,13.23,93.66,9.87
2023/10/06,13:50:51,13.37,94.09,9.89
2023/10/06,14:02:48,13.38,95.11,9.99
2023/10/06,14:14:47,13.41,95.47,10.02
2023/10/06,14:26:43,13.43,96.02,10.08
2023/10/06,14:38:40,13.53,95.24,9.97
2023/10/06,14:50:36,13.56,94.69,9.91
2023/10/06,15:02:33,13.62,95.49,9.98
2023/10/06,15:14:30,13.7,94.42,9.85
2023/10/06,15:26:28,13.72,95.45,9.95
2023/10/06,15:38:25,13.79,94.89,9.88
2023/10/06,15:50:22,13.82,93.93,9.77
2023/10/06,16:02:18,13.88,93.91,9.76
2023/10/06,16:14:14,13.91,94.6,9.82
2023/10/06,16:26:11,13.82,94.04,9.78
2023/10/06,16:38:07,13.87,93.05,9.67
2023/10/06,16:50:03,13.95,93.55,9.7
2023/10/06,17:02:00,14.01,92.35,9.57
2023/10/06,17:13:57,14.01,91.86,9.52
2023/10/06,17:25:53,13.92,91.68,9.52
2023/10/06,17:37:50,13.88,92.03,9.56
2023/10/06,18:01:52,13.89,92.08,9.56
2023/10/06,18:13:49,13.89,91.97,9.55
2023/10/06,18:25:45,13.85,92.1,9.57
2023/10/06,18:37:41,13.83,91.56,9.52
2023/10/06,19:01:43,13.87,90.03,9.36
2023/10/06,19:13:39,13.83,90.77,9.44
2023/10/06,19:25:36,13.9,89.15,9.26
2023/10/06,19:37:32,13.87,89.46,9.3
2023/10/06,19:49:29,13.85,89.5,9.3
2023/10/06,20:01:26,13.86,89.21,9.27
2023/10/06,20:13:22,13.8,89.55,9.32
2023/10/06,20:25:18,13.78,90.37,9.41
2023/10/06,20:37:15,13.82,88.78,9.23
2023/10/06,20:49:12,13.75,89.32,9.31
2023/10/06,21:01:08,13.73,89.21,9.3
2023/10/06,21:13:05,13.69,89.21,9.31
2023/10/06,21:25:01,13.74,90.04,9.38
2023/10/06,21:36:58,13.74,89.7,9.35
2023/10/06,21:48:54,13.74,89.04,9.28
2023/10/06,22:00:54,13.73,87.89,9.16
2023/10/06,22:12:51,13.69,87.29,9.11
2023/10/06,22:24:48,13.69,88.44,9.23
2023/10/06,22:36:44,13.63,89.31,9.33
2023/10/06,22:48:41,13.62,89.27,9.33
2023/10/06,23:00:37,13.58,89.57,9.37
2023/10/06,23:12:34,13.57,89.74,9.39
2023/10/06,23:24:30,13.62,89.25,9.33
2023/10/06,23:36:27,13.52,89.54,9.38
2023/10/06,23:48:23,13.47,90.72,9.51
2023/10/07,00:00:20,13.4,90.5,9.5
2023/10/07,00:12:17,13.37,90.92,9.55
2023/10/07,00:24:13,13.37,90.64,9.53
2023/10/07,00:36:10,13.37,90.17,9.48
2023/10/07,00:48:06,13.37,90.09,9.47
2023/10/07,01:00:03,13.31,90.35,9.51
2023/10/07,01:12:00,13.3,90.43,9.52
2023/10/07,01:23:57,13.32,90.76,9.55
2023/10/07,01:35:53,13.36,90.36,9.5
2023/10/07,01:47:49,13.31,89.85,9.46
2023/10/07,01:59:46,13.25,89.4,9.42
2023/10/07,02:11:42,13.27,91.42,9.63
2023/10/07,02:23:38,13.24,90.68,9.56
2023/10/07,02:35:34,13.22,89.9,9.48
2023/10/07,02:47:30,13.2,90.21,9.52
2023/10/07,02:59:27,13.19,89.97,9.49
2023/10/07,03:11:23,13.11,90.24,9.54
2023/10/07,03:23:19,13.09,89.94,9.51
2023/10/07,03:35:16,13.08,90.1,9.53
2023/10/07,03:47:12,13.01,89.53,9.49
2023/10/07,03:59:09,13.01,89.97,9.53
2023/10/07,04:11:05,13.07,90.08,9.53
2023/10/07,04:23:01,13.04,89.74,9.5
2023/10/07,04:34:57,12.95,89.67,9.51
2023/10/07,04:46:54,12.85,90.33,9.6
2023/10/07,04:58:51,12.82,90.73,9.65
2023/10/07,05:10:48,12.81,89.7,9.55
2023/10/07,05:22:44,12.76,90.3,9.62
2023/10/07,05:34:41,12.77,90.05,9.59
2023/10/07,05:46:37,12.74,90.34,9.63
2023/10/07,05:58:34,12.73,90.66,9.67
2023/10/07,06:10:30,12.72,90.47,9.65
2023/10/07,06:22:27,12.71,90.38,9.64
2023/10/07,06:34:23,12.72,91.13,9.72
2023/10/07,06:46:19,12.71,90.57,9.66
2023/10/07,06:58:15,12.71,90.64,9.67
2023/10/07,07:10:12,12.71,90.65,9.67
2023/10/07,07:22:08,12.71,90.76,9.68
2023/10/07,07:46:10,12.7,90.52,9.66
2023/10/07,07:58:07,12.7,91.34,9.74
2023/10/07,08:10:03,12.7,91.01,9.71
2023/10/07,08:21:59,12.7,91.06,9.72
2023/10/07,08:33:55,12.7,91.73,9.79
2023/10/07,08:45:53,12.7,91.34,9.75
2023/10/07,08:57:49,12.7,91.57,9.77
2023/10/07,09:09:46,12.69,92.11,9.83
2023/10/07,09:21:42,12.69,91.95,9.81
2023/10/07,09:33:38,12.69,91.7,9.79
2023/10/07,09:45:35,12.69,91.86,9.8
2023/10/07,09:57:31,12.7,91.03,9.71
2023/10/07,10:09:28,12.69,92.66,9.89
2023/10/07,10:21:24,12.69,92.94,9.92
2023/10/07,10:33:21,12.69,93.34,9.96
2023/10/07,10:45:17,12.69,94.34,10.07
2023/10/07,10:57:14,12.69,95.26,10.17
2023/10/07,11:09:10,12.69,94.99,10.14
2023/10/07,11:21:06,12.69,94.15,10.05
2023/10/07,11:33:03,12.69,92.92,9.92
2023/10/07,11:44:59,12.69,93.37,9.97
2023/10/07,11:56:59,12.69,94.39,10.07
2023/10/07,12:08:55,12.69,92.37,9.86
2023/10/07,12:20:52,12.7,94.35,10.07
2023/10/07,12:32:48,12.7,94.33,10.07
2023/10/07,12:44:45,12.69,94.48,10.08
2023/10/07,12:56:41,12.7,95.27,10.16
2023/10/07,13:08:38,12.7,95.54,10.19
2023/10/07,13:20:34,12.71,96.22,10.26
2023/10/07,13:32:30,12.71,96.34,10.28
2023/10/07,13:44:27,12.71,95.49,10.19
2023/10/07,13:56:24,12.72,95.56,10.19
2023/10/07,14:08:21,12.72,96.76,10.32
2023/10/07,14:20:17,12.76,97.14,10.35
2023/10/07,14:32:13,12.84,97.42,10.36
2023/10/07,14:44:11,12.88,97.82,10.39
2023/10/07,14:56:07,12.95,97.75,10.37
2023/10/07,15:08:04,12.98,97.85,10.37
2023/10/07,15:20:00,13.03,98.67,10.45
2023/10/07,15:31:56,13.03,98.19,10.4
2023/10/07,15:43:53,13.1,97.66,10.33
2023/10/07,15:55:49,13.1,97.72,10.33
2023/10/07,16:07:46,13.11,97.51,10.31
2023/10/07,16:19:42,13.1,97.99,10.36
2023/10/07,16:31:39,13.09,97.83,10.35
2023/10/07,16:43:36,13.07,98.0,10.37
2023/10/07,16:55:32,13.04,97.24,10.3
2023/10/07,17:07:28,13.04,96.95,10.27
2023/10/07,17:19:24,13.01,96.47,10.22
2023/10/07,17:31:20,13.0,96.3,10.21
2023/10/07,17:43:17,12.99,96.06,10.18
2023/10/07,17:55:13,12.98,95.74,10.15
2023/10/07,18:07:11,12.96,96.44,10.23
2023/10/07,18:19:08,12.92,96.0,10.19
2023/10/07,18:31:04,12.89,95.92,10.19
2023/10/07,18:43:00,12.88,95.3,10.13
2023/10/07,18:54:57,12.85,95.01,10.1
2023/10/07,19:06:53,12.84,95.13,10.12
2023/10/07,19:18:49,12.84,94.01,10.0
2023/10/07,19:30:46,12.79,93.97,10.01
2023/10/07,19:42:45,12.76,93.35,9.95
2023/10/07,19:54:41,12.75,91.62,9.76
2023/10/07,20:06:37,12.75,91.63,9.77
2023/10/07,20:18:35,12.73,91.17,9.72
2023/10/07,20:30:32,12.72,91.14,9.72
2023/10/07,20:42:28,12.72,90.52,9.65
2023/10/07,20:54:25,12.72,89.71,9.57
2023/10/07,21:06:21,12.72,90.63,9.67
2023/10/07,21:18:17,12.72,91.55,9.76
2023/10/07,21:30:14,12.71,91.2,9.73
2023/10/07,21:42:11,12.72,91.15,9.72
2023/10/07,21:54:07,12.72,90.13,9.61
2023/10/07,22:06:03,12.71,89.51,9.55
2023/10/07,22:18:00,12.72,89.48,9.54
2023/10/07,22:29:56,12.71,90.73,9.68
2023/10/07,22:41:53,12.71,90.96,9.7
2023/10/07,22:53:49,12.71,90.56,9.66
2023/10/07,23:05:46,12.71,91.3,9.74
2023/10/07,23:17:42,12.7,90.88,9.7
2023/10/07,23:29:38,12.7,91.45,9.76
2023/10/07,23:41:35,12.71,91.72,9.78
2023/10/07,23:53:31,12.7,92.06,9.82
2023/10/08,00:05:27,12.7,92.67,9.89
2023/10/08,00:17:23,12.7,92.29,9.85
2023/10/08,00:29:19,12.7,91.85,9.8
2023/10/08,00:41:17,12.7,92.14,9.83
2023/10/08,00:53:13,12.7,92.82,9.91
2023/10/08,01:05:09,12.7,92.54,9.87
2023/10/08,01:17:06,12.7,92.54,9.87
2023/10/08,01:29:02,12.69,91.58,9.77
2023/10/08,01:40:59,12.69,91.29,9.74
2023/10/08,01:52:55,12.69,92.93,9.92
2023/10/08,02:04:52,12.69,94.33,10.07
2023/10/08,02:16:48,12.69,92.37,9.86
2023/10/08,02:28:45,12.69,92.64,9.89
2023/10/08,02:40:42,12.69,92.25,9.85
2023/10/08,02:52:39,12.69,90.93,9.7
2023/10/08,03:04:35,12.69,91.41,9.76
2023/10/08,03:16:31,12.69,92.98,9.92
2023/10/08,03:28:28,12.68,92.92,9.92
2023/10/08,03:40:24,12.69,92.56,9.88
2023/10/08,03:52:20,12.66,91.38,9.76
2023/10/08,04:04:17,12.69,89.54,9.56
2023/10/08,04:16:14,12.62,90.96,9.72
2023/10/08,04:28:11,12.62,91.88,9.82
2023/10/08,04:52:13,12.59,92.31,9.88
2023/10/08,05:04:10,12.58,91.9,9.83
2023/10/08,05:16:06,12.58,92.22,9.87
2023/10/08,05:28:03,12.55,90.88,9.73
2023/10/08,05:39:59,12.51,91.34,9.79
2023/10/08,05:51:56,12.49,91.91,9.85
2023/10/08,06:03:52,12.49,92.04,9.87
2023/10/08,06:15:49,12.49,90.99,9.76
2023/10/08,06:27:45,12.46,92.61,9.94
2023/10/08,06:39:43,12.46,91.3,9.8
2023/10/08,06:51:39,12.46,92.67,9.94
2023/10/08,07:03:36,12.45,91.89,9.86
2023/10/08,07:15:33,12.43,91.98,9.87
2023/10/08,07:27:29,12.43,92.86,9.97
2023/10/08,07:39:26,12.44,92.2,9.9
2023/10/08,07:51:23,12.42,92.28,9.91
2023/10/08,08:03:19,12.42,91.08,9.78
2023/10/08,08:15:16,12.36,92.17,9.91
2023/10/08,08:27:12,12.35,93.84,10.09
2023/10/08,08:39:09,12.35,93.82,10.09
2023/10/08,08:51:08,12.34,93.28,10.04
2023/10/08,09:03:05,12.34,92.87,9.99
2023/10/08,09:15:01,12.34,93.01,10.01
2023/10/08,09:26:58,12.33,92.72,9.98
2023/10/08,09:38:55,12.32,92.62,9.97
2023/10/08,09:50:52,12.32,93.75,10.09
2023/10/08,10:02:48,12.33,95.19,10.24
2023/10/08,10:14:44,12.32,95.03,10.23
2023/10/08,10:26:40,12.33,94.22,10.14
2023/10/08,10:38:37,12.36,94.43,10.16
2023/10/08,10:50:34,12.35,94.66,10.18
2023/10/08,11:02:30,12.36,96.05,10.33
2023/10/08,11:14:27,12.36,96.06,10.33
2023/10/08,11:26:23,12.43,95.41,10.24
2023/10/08,11:50:26,12.46,96.37,10.34
2023/10/08,12:02:22,12.46,97.39,10.45
2023/10/08,12:14:19,12.52,97.64,10.46
2023/10/08,12:26:15,12.62,96.79,10.35
2023/10/08,12:38:13,12.65,96.99,10.36
2023/10/08,12:50:09,12.66,96.84,10.34
2023/10/08,13:02:06,12.65,97.14,10.38
2023/10/08,13:14:02,12.68,98.0,10.46
2023/10/08,13:25:59,12.69,97.36,10.39
2023/10/08,13:37:55,12.69,97.94,10.45
2023/10/08,13:49:52,12.69,97.67,10.42
2023/10/08,14:01:48,12.7,98.55,10.52
2023/10/08,14:13:45,12.7,98.4,10.5
2023/10/08,14:25:41,12.7,97.72,10.43
2023/10/08,14:37:37,12.7,98.53,10.51
2023/10/08,14:49:34,12.7,98.68,10.53
2023/10/08,15:01:31,12.71,98.68,10.53
2023/10/08,15:13:28,12.71,98.44,10.5
2023/10/08,15:25:24,12.71,98.06,10.46
2023/10/08,15:37:21,12.71,98.58,10.52
2023/10/08,15:49:17,12.71,98.98,10.56
2023/10/08,16:01:14,12.71,98.35,10.49
2023/10/08,16:13:10,12.71,98.14,10.47
2023/10/08,16:25:08,12.72,98.18,10.47
